lagged_diff_year_prior_v2x_elecoff,lagged_diff_year_prior_v2elembaut,lagged_v2ellocons,lagged_v2xlg_leginter,lagged_v2clslavem,lagged_v2lginvstp,lagged_diff_year_prior_v2x_neopat,lagged_v2dlconslt,lagged_is_closed_autocracy,lagged_v2x_clpriv
0.0,0.0,10,0,2.978,2.881,0.0,3.484,0,0.952
0.0,0.0,0,0,0.466,0.0,0.0,-0.526,1,0.642
0.0,0.0,3,0,2.293,1.914,0.0,1.749,0,0.899
0.0,0.847,0,0,-1.61,0.0,-0.004,-0.872,1,0.053
-1.0,0.1539999999999999,0,1,-0.008,0.0,0.003,-1.21,1,0.377
0.0,0.0,0,0,0.717,-2.177,0.0,-1.554,1,0.444
0.0,0.0,6,0,0.973,-1.45,0.0,-0.813,0,0.81
0.5,0.0,1,0,-0.733,-1.814,0.0,-0.487,1,0.247
0.0,0.0,1,0,1.162,-1.195,0.0,-0.081,0,0.635
0.0,0.0,10,0,0.295,-1.854,0.002,-0.619,1,0.137
0.0,0.0,29,0,2.399,0.652,0.0,1.078,0,0.96
0.0,0.0,8,0,0.527,1.221,0.0,1.983,0,0.628
0.0,0.0,3,0,0.459,-2.142,0.0,0.095,0,0.287
0.0,0.0,4,0,1.226,0.162,-0.01,0.289,0,0.235
0.0,0.0,2,0,1.308,-1.761,-0.001,-2.52,1,0.237
0.0,0.0,22,0,2.156,0.516,-0.006,1.282,0,0.933
0.0,0.0,11,0,1.427,2.363,-0.002,1.115,0,0.81
0.0,0.0,10,0,1.105,1.956,0.003,3.721,0,0.939
0.0,0.0,10,0,1.557,0.039,0.0,-0.773,1,0.705
0.0,0.0,17,0,1.222,-0.023,-0.0089999999999999,1.014,0,0.902
0.0,0.0,31,0,1.882,2.482,0.0,1.258,0,0.935
0.0,0.0,0,0,1.287,0.588,0.043,0.467,1,0.553
0.0,0.0,19,0,1.027,0.039,0.006,0.576,0,0.471
0.0,0.0,1,0,-0.777,1.255,0.0,1.099,1,0.495
0.0,0.0,0,0,-1.72,0.0,0.0,-0.735,1,0.048
0.0,0.0,12,0,1.571,0.408,0.0,0.281,0,0.713
0.0,0.0,0,0,1.822,-0.405,0.0,-0.692,1,0.543
0.0,0.0,0,0,0.853,-0.751,-0.006,-0.714,1,0.573
0.0,0.0,0,0,-0.53,-0.08,0.0,-2.082,1,0.197
0.0,0.0,10,0,2.059,2.166,-0.002,2.384,0,0.948
0.0,0.0,2,0,-0.383,-1.957,0.0,-0.517,0,0.526
0.0,0.0,4,0,-0.215,-2.044,0.001,-0.924,0,0.222
0.0,0.0,3,0,0.575,-1.122,0.0,0.502,0,0.626
0.0,0.0,4,0,1.37,-2.356,0.001,-1.948,1,0.518
0.0,0.0,2,0,0.531,-1.689,0.0,-0.519,1,0.733
0.0,0.0,0,0,-1.986,0.0,0.0,-1.977,1,0.267
0.0,0.0,8,0,1.841,1.094,-0.002,3.229,0,0.877
0.0,0.0,16,0,0.337,-2.565,0.0,0.109,0,0.695
0.0,0.0,10,0,-0.015,-1.1,0.0,-0.487,1,0.039
0.0,0.0,2,0,1.193,0.058,-0.003,-0.118,1,0.477
0.0,0.0,1,0,-0.22,-1.0,0.0,-0.287,1,0.061
0.0,0.0,1,0,-0.703,0.499,0.0,-0.715,1,0.275
0.0,0.0,12,0,2.271,3.06,0.0,2.82,0,0.94
0.0,0.0,29,0,2.057,1.164,0.001,0.385,0,0.962
0.0,0.519,1,0,0.092,0.0,-0.0139999999999999,0.601,0,0.335
0.0,0.0,0,0,-1.084,0.0,0.0,-1.075,1,0.358
0.0,-0.2909999999999999,0,0,0.996,0.0,-0.02,-1.572,1,0.769
0.0,0.0,7,0,-2.412,-2.396,0.0,-2.388,1,0.001
0.0,0.0,10,0,2.17,2.84,0.0,4.238,0,0.967
0.0,0.0,0,0,-0.845,0.0,0.0,-1.28,1,0.362
0.0,0.0,0,0,-1.272,0.0,0.0,-0.164,1,0.416
0.0,0.0,4,0,1.506,-2.316,0.002,-1.599,0,0.661
0.0,0.0,7,0,1.028,0.596,0.0,0.91,0,0.822
0.0,0.0,6,0,0.081,-2.338,0.0,-1.13,0,0.321
0.0,0.0,1,0,1.222,-0.078,0.0,0.925,0,0.741
0.0,0.0,3,0,0.05,-1.927,0.006,-0.792,1,0.401
0.0,0.0,9,0,1.353,-1.392,0.014,-0.937,1,0.583
0.0,0.0,4,0,2.025,2.183,-0.005,2.667,0,0.963
0.0,0.0,0,0,-1.228,-2.022,0.0,-0.908,1,0.195
0.0,0.0,2,0,-1.078,-2.44,0.0,-0.177,1,0.145
0.0,0.0,9,0,-1.234,-2.657,0.0,-2.955,1,0.083
0.0,0.0,11,0,-0.265,-1.272,0.003,-0.531,1,0.055
0.0,0.0,2,0,0.67,-0.443,0.003,0.785,1,0.436
0.0,0.0,0,0,-0.557,-2.122,0.0,-0.587,1,0.085
0.0,0.0,9,0,0.578,1.228,0.0,1.177,0,0.845
0.0,0.0,1,0,1.403,-0.593,0.0,0.129,1,0.511
0.0,0.0,3,0,0.717,-1.84,0.0,-0.118,0,0.413
0.0,0.0,10,0,0.75,0.639,0.0,0.706,0,0.78
0.0,0.0,7,0,1.102,0.664,0.0,-0.136,0,0.775
0.0,0.0,2,0,-2.28,-1.212,0.003,-1.48,1,0.086
0.046,0.0,18,0,-0.931,0.474,-0.0529999999999999,0.247,0,0.101
0.0,0.0,1,0,1.566,-2.127,0.0,-0.737,0,0.774
0.0,0.0,1,0,0.993,-0.968,0.0,-0.971,1,0.121
0.0,0.0,5,0,2.051,0.76,0.0,2.029,0,0.964
0.0,0.0,13,0,1.383,-0.669,0.0,0.738,0,0.676
0.0,0.0,0,0,-1.394,-1.662,-0.009,-0.517,0,0.188
0.0,0.0,0,0,1.134,0.0,0.0,-2.535,1,0.772
0.0,0.0,27,0,2.203,2.442,0.0,2.827,0,0.966
0.0,0.0,24,0,2.45,2.163,0.0,3.418,0,0.874
0.0,0.0,3,0,1.39,-2.37,0.0,-1.229,0,0.209
0.0,0.0,5,0,0.938,-0.636,-0.006,0.157,1,0.446
0.0,0.0,7,0,0.754,1.399,0.0,0.232,0,0.594
0.0,0.0,2,0,0.254,-1.215,0.001,1.127,0,0.765
0.0,0.0,9,0,1.255,-0.348,0.0,-0.106,0,0.817
0.0,0.0,1,0,1.556,-2.013,0.0,-1.655,0,0.691
0.0,0.0,12,0,1.49,1.028,0.0,0.729,0,0.831
0.0,0.0,6,0,1.692,-1.081,0.0,0.588,0,0.662
0.0,0.0,1,0,1.582,-0.081,-0.226,1.531,0,0.574
0.0,0.0,1,0,1.352,-0.134,0.0,-0.576,0,0.395
0.0,0.0,0,0,-1.865,-1.569,0.0,0.755,1,0.223
0.0,0.0,23,0,1.309,2.483,0.001,1.702,0,0.913
0.0,0.0,43,0,1.358,2.644,0.001,1.566,0,0.929
0.0,0.0,1,0,1.723,0.0,0.001,-1.552,0,0.687
0.0,0.0,7,0,2.085,1.014,0.008,1.252,0,0.904
0.0,0.0,7,0,0.514,-0.855,0.0,0.886,1,0.064
0.0,0.0,0,0,0.05,-0.757,0.0,-0.982,1,0.136
0.0,0.0,17,0,0.695,-0.373,-0.002,-0.132,0,0.563
0.0,0.0,3,0,1.7,-1.035,0.0,1.266,0,0.694
0.0,0.0,0,0,-0.476,-1.097,0.0,-1.388,1,0.056
0.0,0.0,11,0,-2.317,-1.745,0.0,-1.467,1,0.001
0.0,0.0,2,0,1.539,-2.058,0.0,0.711,1,0.43
0.0,0.0,0,0,-0.671,-1.276,0.0,-1.586,1,0.11
0.0,0.0,2,0,1.386,0.179,0.001,1.795,0,0.905
0.0,0.1779999999999999,34,0,2.381,2.206,0.0,1.948,0,0.926
0.0,0.0,12,0,2.015,1.063,0.0,2.716,0,0.945
0.0,0.0,0,0,0.966,0.0,0.0,-0.688,1,0.806
0.0,0.0,7,0,1.153,1.113,0.0,0.634,0,0.912
0.0,0.0,14,0,1.721,1.289,0.0,2.386,0,0.952
0.0,0.0,2,0,0.702,-1.798,0.0,-0.25,1,0.592
0.0,0.0,0,0,1.222,-1.419,0.002,0.825,1,0.505
0.0,0.504,1,0,0.972,-0.124,0.006,0.392,0,0.803
0.0,0.477,6,0,1.606,1.184,-0.0109999999999999,2.483,0,0.841
0.0,0.5150000000000001,11,0,-0.073,0.529,-0.0789999999999999,-0.122,0,0.762
0.0,0.0,10,0,-0.158,-1.412,0.0,-0.887,1,0.032
0.0,0.0,0,0,1.321,0.0,0.0,0.606,1,0.754
0.0,0.0,4,0,-1.486,-2.478,0.0,-1.675,1,0.074
0.0,0.0,1,0,1.344,-0.598,-0.001,0.251,0,0.424
0.0,0.0,2,0,-2.28,-2.432,0.0,-1.339,0,0.056
0.0,0.4410000000000003,6,0,0.932,-0.552,-0.003,-0.719,0,0.734
0.0,0.0,25,0,2.316,1.282,0.0,2.273,0,0.93
0.0,0.0,2,0,1.653,0.532,0.0,0.746,0,0.798
0.0,0.0,0,0,0.431,0.0,0.0,-1.655,1,0.434
0.0,0.0,0,0,-0.41,-1.702,0.0,-1.754,1,0.448
0.0,0.0,0,0,0.783,0.0,-0.007,-1.25,1,0.422
0.0,0.0,0,0,-0.752,-1.271,0.006,0.048,1,0.141
0.0,0.0,12,0,0.587,1.139,0.0,0.416,0,0.6
0.0,-0.1739999999999999,5,0,0.3,-0.288,0.003,0.375,1,0.36
0.0,0.0,9,0,2.62,1.811,0.0,2.158,0,0.923
0.0,0.0,0,0,1.361,-0.89,0.0,-0.618,1,0.071
0.0,0.0,5,0,0.793,1.388,0.0,2.076,0,0.67
0.0,0.0,8,0,0.021,-1.535,0.0,-0.89,1,0.156
0.0,0.0,6,0,-0.352,-1.281,0.0,-1.307,1,0.213
0.0,0.0,17,0,2.788,3.247,0.0,2.601,0,0.952
0.0,0.0,2,0,-0.36,-1.922,0.0,-2.127,1,0.267
0.0,0.0,5,0,-0.077,-0.804,0.0,-0.346,0,0.828
0.0,0.0,2,0,1.541,0.874,0.0829999999999999,0.049,0,0.848
0.0,0.0,1,0,0.032,-0.757,0.018,-0.105,0,0.495
0.5,0.0,1,0,-0.329,-0.588,-0.002,-0.328,0,0.125
0.0,0.0,0,0,-0.05,-1.55,0.0,-0.715,1,0.28
0.0,0.0,2,0,-0.34,-0.455,0.0,-1.514,1,0.381
0.0,0.0,0,0,-0.242,0.0,0.0,-1.639,1,0.058
0.0,0.0,25,0,1.622,0.502,0.0,0.973,0,0.818
0.0,0.0,32,0,2.148,3.045,0.0,3.328,0,0.959
0.0,0.0,17,0,1.765,1.846,0.0,2.185,0,0.953
0.0,0.0,6,0,-0.013,-1.387,-0.003,-0.728,1,0.528
0.0,0.0,8,0,1.529,-1.964,0.0,-0.077,1,0.384
0.0,0.0,10,0,2.978,2.881,0.0,3.484,0,0.952
0.0,0.0,0,0,0.466,0.0,0.0,-0.526,1,0.648
0.0,0.0,4,0,2.293,1.914,0.001,1.749,0,0.899
0.0,1.303,1,0,-1.419,0.0,-0.011,-0.466,0,0.104
0.0,0.0529999999999999,0,0,-0.008,0.0,0.039,-0.971,1,0.525
0.0,0.0,0,0,0.717,-2.177,0.0,-1.554,1,0.444
-0.085,0.0,7,0,0.973,-1.45,-0.002,-0.813,0,0.81
0.0,0.0,1,0,-0.733,-1.822,0.0,-0.487,1,0.247
0.0,0.174,2,0,1.162,-1.195,-0.001,-0.081,0,0.635
0.0,0.0,11,0,0.295,-1.583,-0.003,-0.619,1,0.145
0.0,0.0,29,0,2.399,0.652,0.0,1.078,0,0.96
0.0,0.0,8,0,0.527,1.221,0.005,1.983,0,0.648
0.0,0.0,3,0,0.459,-2.142,0.0,0.095,0,0.28
0.0,0.0,4,0,1.226,0.162,-0.006,0.289,0,0.235
0.0,0.0,2,0,1.308,-1.761,-0.003,-2.52,1,0.237
0.0,0.0,22,0,2.156,0.516,0.0,1.282,0,0.933
0.0,0.0,11,0,1.427,2.363,0.004,1.115,0,0.81
0.0,0.0,10,0,1.105,1.956,-0.001,3.721,0,0.939
0.0,0.0,11,0,1.557,0.039,0.0,-0.773,0,0.705
0.0,0.0,17,0,1.222,-0.023,0.0,1.014,0,0.902
0.0,0.0,31,0,1.882,2.482,0.0,1.258,0,0.935
0.0,0.0,0,0,1.287,0.588,-0.01,0.467,1,0.553
0.0,0.0,19,0,1.027,0.039,0.0,0.576,0,0.471
0.0,0.0,2,0,-0.777,1.255,0.005,1.099,1,0.495
0.0,0.0,0,0,-1.72,0.0,0.0,-0.735,1,0.048
0.0,0.0,12,0,1.571,0.408,0.0,0.281,0,0.713
0.0,0.0,0,0,1.822,-0.405,0.0,-0.692,1,0.543
1.0,0.0,1,0,0.853,-0.195,-0.013,-0.714,0,0.573
0.0,0.0,0,0,-0.53,-0.08,0.0,-2.082,1,0.197
0.0,0.0,10,0,2.059,2.166,-0.001,2.384,0,0.948
0.0,0.0,2,0,-0.383,-1.957,0.0,-0.517,0,0.526
0.0,0.0,4,0,-0.215,-2.044,0.0,-0.924,0,0.222
0.0,0.0,3,0,0.575,-1.122,0.0,0.502,0,0.628
0.0,0.0,4,0,1.37,-2.356,-0.0019999999999998,-1.948,1,0.518
0.0,0.0,3,0,0.531,-1.689,0.0,-0.519,1,0.733
0.0,0.0,0,0,-1.448,0.0,0.0239999999999999,-1.977,1,0.363
0.0,0.0,8,0,1.841,1.094,0.0,3.229,0,0.877
0.0,0.0,17,0,0.337,-2.565,-0.001,0.109,0,0.695
0.0,0.0,10,0,-0.015,-1.1,0.0,-0.487,1,0.039
0.0,0.0,2,0,1.193,0.058,-0.008,-0.118,1,0.477
0.0,0.0,1,0,-0.22,-1.0,0.0,-0.287,1,0.061
0.0,0.0,1,0,-0.703,0.499,0.0,-0.715,1,0.275
0.0,0.0,12,0,2.271,3.06,0.0,2.82,0,0.94
0.0,0.0,29,0,2.057,1.492,-0.0059999999999999,0.385,0,0.962
1.0,0.0,1,0,0.092,0.097,-0.031,0.523,0,0.335
0.0,0.0,0,0,-1.084,0.0,0.0,-1.075,1,0.358
0.0,0.0,0,0,0.996,0.0,0.0,-1.572,1,0.783
0.0,0.0,7,0,-2.412,-2.396,0.0,-2.388,1,0.001
0.0,0.0,11,0,2.17,2.84,0.0009999999999999992,4.238,0,0.967
0.0,0.0,0,0,-0.845,0.0,0.0,-1.28,1,0.362
0.5,0.0,1,0,-1.272,-0.755,0.009,-0.061,0,0.416
0.0,0.0,4,0,1.506,-2.316,0.006,-1.599,0,0.661
0.0,0.0,7,0,1.028,0.596,0.0,0.91,0,0.822
0.0,0.0,6,0,0.081,-2.338,0.0,-1.13,0,0.321
0.0,0.0,2,0,1.222,-0.078,0.064,0.925,0,0.724
0.0,0.0,3,0,0.05,-1.927,0.003,-0.792,1,0.401
0.0,0.0,10,0,1.353,-1.392,-0.002,-0.937,1,0.599
0.0,0.0,5,0,2.025,2.183,0.001,2.667,0,0.963
0.0,0.0,0,0,-1.228,-2.022,0.0,-0.908,1,0.195
0.0,0.0,2,0,-1.078,-2.44,0.002,-0.177,1,0.145
0.0,0.0,10,0,-1.234,-2.657,-0.001,-2.955,1,0.083
0.0,0.0,11,0,-0.265,-1.272,0.0,-0.241,1,0.059
0.0,0.0,2,0,0.67,-0.443,0.0,0.785,1,0.436
0.0,0.0,0,0,-0.557,-2.122,0.0,-0.587,1,0.085
0.0,0.0,9,0,0.578,1.228,0.0,1.177,0,0.845
0.0,0.0,1,0,1.403,-0.593,0.0,0.129,1,0.508
0.0619999999999999,0.0,3,0,0.717,-1.84,0.001,-0.118,0,0.413
0.0,0.0,10,0,0.75,0.639,-0.001,1.184,0,0.78
0.0,0.0,7,0,1.102,0.664,-0.006,-0.136,0,0.775
0.0,0.0,2,0,-2.28,-1.212,0.0,-1.48,1,0.086
-0.023,0.0,18,0,-0.931,0.474,0.0,0.247,1,0.106
0.0,0.0,2,0,1.566,-2.127,-0.005,-0.737,0,0.776
0.0,0.0,1,0,0.993,-0.968,0.0,-0.971,1,0.121
0.0,0.0,5,0,2.051,0.76,0.0,2.029,0,0.964
0.0,0.0,13,0,1.383,-0.669,0.0,0.738,0,0.665
-0.95,0.0,0,1,-1.394,0.0,-0.156,0.22,1,0.211
0.0,0.0,0,0,1.134,-0.205,0.009,-2.535,1,0.772
0.0,0.0,28,0,2.203,2.442,0.0,2.827,0,0.966
0.0,0.0,24,0,2.45,2.163,0.0,3.418,0,0.874
0.0,0.0,3,0,1.39,-2.37,0.0,-1.229,0,0.213
0.0,0.0,5,0,0.938,-0.636,0.0,0.157,1,0.446
0.0929999999999999,0.0,8,0,0.754,1.399,0.0059999999999999,0.362,0,0.628
0.0,0.0,2,0,0.254,-1.215,0.0,1.127,0,0.765
0.0,0.0,9,0,1.255,-0.348,0.0,-0.106,0,0.817
0.0,0.0,2,0,1.556,-2.013,0.0,-1.655,0,0.691
0.0,0.0,12,0,1.49,1.028,0.0,0.729,0,0.847
0.0,0.0,6,0,1.692,-1.081,0.006,0.588,0,0.662
0.0,0.0,1,0,1.582,-0.081,0.0,1.531,0,0.574
-0.84,0.0,0,1,1.352,0.0,-0.024,-0.722,1,0.395
0.0,0.0,0,0,-1.865,-1.569,0.0,0.755,1,0.223
0.0,0.0,23,0,1.309,2.483,0.0,1.702,0,0.913
0.0,0.0,43,0,1.358,2.351,0.002,1.566,0,0.929
1.0,1.3689999999999998,1,0,1.723,2.856,-0.539,1.807,0,0.862
0.0,0.0,7,0,2.085,1.014,0.0,1.252,0,0.904
0.0,0.0,7,0,0.514,-0.855,0.0,0.886,1,0.064
0.0,0.0,0,0,0.05,-0.757,0.0,-0.982,1,0.136
0.0,0.0,17,0,0.695,-0.373,0.0,-0.132,0,0.563
0.0,0.0,5,0,1.7,-1.035,0.002,1.266,0,0.694
0.0,0.0,0,0,-0.476,-1.097,0.0,-1.388,1,0.056
0.0,0.0,11,0,-2.317,-1.745,0.001,-1.467,1,0.001
0.0,0.0,2,0,1.539,-2.058,0.0,0.711,1,0.43
0.0,0.0,0,0,-0.671,-1.276,0.0,-1.586,1,0.11
0.0,0.0,2,0,1.386,0.179,0.007,2.302,0,0.905
0.0,0.0,34,0,2.381,2.206,0.0,1.948,0,0.926
0.0,0.0,13,0,2.015,1.063,-0.001,2.716,0,0.945
0.978,0.0,1,0,0.966,-1.657,0.018,-0.275,0,0.806
0.0,0.0,8,0,1.153,1.113,0.001,0.634,0,0.912
0.0,0.0,14,0,1.721,1.289,-0.003,2.386,0,0.952
0.0,0.0,2,0,0.702,-1.798,0.0,-0.25,1,0.592
0.0,0.0,0,0,1.222,-1.419,0.0,0.825,1,0.505
0.0,0.0,1,0,0.972,-0.124,0.015,0.77,0,0.803
0.0,0.0,6,0,1.606,1.184,0.0,2.483,0,0.841
0.0,0.5660000000000001,12,0,0.23,0.638,-0.015,0.832,0,0.812
0.0,0.0,11,0,-0.158,-1.412,0.004,-0.887,1,0.032
0.0,0.0,0,0,1.321,0.0,0.0,0.606,1,0.754
0.0,0.0,4,0,-1.486,-2.478,-0.001,-1.675,1,0.074
0.0,0.0,1,0,1.344,-0.598,0.0,0.251,0,0.412
0.0,0.0,2,0,-2.28,-2.432,0.0,-1.339,0,0.058
0.0,0.0,6,0,0.932,-0.552,0.0,-0.719,0,0.734
0.0,0.0,25,0,2.316,1.282,0.0,2.273,0,0.93
0.0,0.0,2,0,1.653,0.532,-0.005,0.746,0,0.798
0.0,0.0,0,0,0.431,0.0,-0.001,-1.655,1,0.434
0.0,0.0,0,0,-0.41,-1.702,0.0,-1.754,1,0.448
0.0,0.0,0,0,0.783,0.0,0.0,-0.817,1,0.427
0.0,0.0,0,0,-0.752,-1.271,0.016,0.048,1,0.141
0.0,0.0,13,0,0.587,1.139,-0.002,-0.311,0,0.588
0.0,0.0,5,0,0.3,-0.288,0.0,0.375,1,0.371
0.0,0.0,10,0,2.62,1.811,-0.002,2.158,0,0.923
0.0,0.0,0,0,1.361,-0.89,0.0,-0.618,1,0.069
0.0,0.0,5,0,0.793,1.388,-0.004,2.151,0,0.67
0.0,0.0,9,0,0.021,-1.535,0.0,-0.406,1,0.156
0.0,0.0,6,0,-0.352,-1.281,0.0,-1.307,1,0.213
0.0,0.0,17,0,2.788,3.247,0.0,2.601,0,0.952
0.0,0.0,2,0,-0.36,-1.922,0.0,-2.127,1,0.267
0.0,0.0,6,0,0.489,-0.804,0.008,-0.346,0,0.838
0.0,0.0,3,0,1.541,0.874,0.001,0.049,0,0.848
0.0,0.0,1,0,0.032,-0.757,0.0,-0.105,0,0.495
0.0,0.0,1,0,-0.329,-0.588,0.001,-0.253,0,0.125
0.0,0.0,0,0,-0.05,-1.55,0.0,-0.715,1,0.28
0.0,0.0,2,0,-0.34,-0.455,0.001,-1.514,1,0.381
0.0,0.0,0,0,-0.242,0.0,0.0,-1.639,1,0.058
0.0,0.0,25,0,1.622,0.502,0.0,0.973,0,0.818
0.0,0.0,32,0,2.148,3.045,-0.0029999999999999,3.328,0,0.959
0.0,0.0,18,0,1.765,1.846,0.001,2.185,0,0.953
0.0,0.0,6,0,-0.013,-1.387,0.001,-0.728,1,0.528
0.0,0.0,9,0,1.529,-1.964,0.003,-0.077,1,0.366
0.0,0.0,10,0,2.978,2.881,0.0,3.484,0,0.952
0.0,0.0,0,0,0.466,0.0,0.004,-0.526,1,0.658
0.0,0.0,4,0,2.293,1.914,0.001,1.749,0,0.899
1.0,0.0,1,0,-0.09,-0.755,-0.1129999999999999,0.36,0,0.178
0.0,0.0,0,0,-0.008,0.0,0.007,-0.971,1,0.525
0.0,0.0,0,0,0.717,-2.177,-0.005,-1.554,1,0.482
0.0,0.0,7,0,0.973,-1.45,-0.033,-0.813,0,0.817
-1.0,0.3370000000000002,0,1,-0.733,0.0,-0.009,-0.487,1,0.367
0.0,0.0,2,0,1.795,-1.195,-0.002,1.035,0,0.674
0.0,0.0,11,0,0.295,-1.583,-0.005,-0.619,1,0.143
0.0,0.0,29,0,2.399,0.652,0.0,1.078,0,0.96
0.0,0.0,8,0,0.527,1.221,0.0,1.983,0,0.648
0.0,0.0,3,0,0.459,-2.142,0.0,0.095,0,0.28
0.99,-0.1059999999999998,4,0,1.226,0.162,0.002,0.289,0,0.235
0.0,0.0,2,0,1.308,-1.761,0.0,-2.52,1,0.237
0.0,0.0,22,0,2.156,0.516,0.001,1.282,0,0.933
0.0,0.0,11,0,1.427,2.363,0.0,1.115,0,0.81
0.0,0.0,10,0,1.105,1.956,0.0,3.721,0,0.939
0.0,0.0,11,0,1.557,0.039,-0.001,-0.773,0,0.704
0.0,0.0,17,0,1.222,-0.023,0.0,1.014,0,0.902
0.0,0.0,32,0,1.882,2.482,0.0,1.258,0,0.935
0.0,0.0,0,0,1.287,0.588,0.0,0.467,1,0.553
0.0299999999999999,0.0,19,0,1.027,0.039,0.0,0.576,0,0.453
-0.77,-0.627,0,1,-0.777,0.0,-0.006,1.035,1,0.468
0.0,0.0,0,0,-1.72,0.0,0.015,-0.42,1,0.094
0.0,0.0,12,0,1.571,0.408,0.0,0.281,0,0.713
0.0,0.0,0,1,1.822,0.0,0.01,-1.434,1,0.583
0.0,0.399,1,0,0.853,0.23,-0.023,-0.54,0,0.575
0.0,0.0,0,0,-0.53,-0.08,-0.008,-2.082,1,0.197
0.0,0.0,10,0,2.059,2.166,0.0,2.384,0,0.948
0.0,0.0,2,0,-0.084,-1.957,0.0,-0.517,0,0.534
0.0,0.0,4,0,-0.215,-2.044,0.0,-0.924,0,0.222
0.0,0.0,4,0,0.575,-1.122,0.003,0.502,0,0.628
0.0,0.0,4,0,1.37,-2.356,0.0,-1.948,1,0.472
0.0,0.0,3,0,0.531,-1.689,-0.001,-0.519,1,0.733
0.0,0.0,0,0,-1.448,0.0,0.0,-1.977,1,0.363
0.0,0.0,8,0,1.841,1.094,0.0,3.229,0,0.877
0.0,0.0,17,0,0.337,-2.565,-0.002,0.109,0,0.695
0.0,0.0,11,0,-0.015,-1.1,0.0,-0.487,1,0.039
0.0,0.0,2,0,1.193,0.058,0.0,-0.118,1,0.477
0.0,0.0,1,0,-0.22,-1.0,0.0,-0.287,1,0.061
0.0,0.0,2,0,-0.703,0.499,-0.001,-0.715,1,0.275
0.0,0.0,13,0,2.271,3.06,0.0,2.82,0,0.94
0.0,0.0,29,0,2.057,1.492,-0.007,0.385,0,0.962
0.0,0.0,1,0,0.092,0.097,-0.009,0.623,0,0.335
0.0,0.0,0,0,-1.084,0.0,0.0,-1.075,1,0.358
0.0,0.0,0,0,0.996,0.0,0.0,-1.316,1,0.786
0.0,0.0,8,0,-2.412,-2.396,0.0,-2.388,1,0.001
0.0,0.0,11,0,2.17,2.84,0.0,4.238,0,0.967
0.0,0.0,0,0,-0.845,0.0,0.0,-1.28,1,0.362
0.0,0.0,1,0,-1.272,-0.755,-0.003,-0.061,0,0.416
0.0,0.0,4,0,1.506,-2.316,0.001,-1.599,0,0.652
0.0,0.0,7,0,1.028,0.596,0.0,0.91,0,0.822
0.0,0.0,6,0,0.081,-2.338,-0.002,-1.13,0,0.321
0.0,0.0,2,0,1.222,-0.078,0.059,0.701,0,0.724
-0.5,0.3219999999999999,0,1,0.05,0.0,-0.188,2.03,0,0.556
0.0,0.0,10,0,1.353,-1.392,-0.002,-0.937,1,0.599
0.0,0.0,5,0,2.025,2.183,0.0,2.667,0,0.963
0.0,0.0,0,0,-1.228,-2.022,0.0,-0.908,1,0.195
0.0,0.0,2,0,-1.078,-2.44,0.0,-0.177,1,0.145
0.0,0.0,10,0,-1.234,-2.657,-0.001,-2.955,1,0.083
0.0,0.0,11,0,-0.137,-0.848,-0.005,-0.374,1,0.109
0.0,0.0,2,0,0.67,-0.443,0.0,0.785,1,0.436
0.0,0.0,0,0,-0.557,-2.122,0.0,-0.587,1,0.093
0.0,0.0,9,0,0.578,1.228,0.0,1.177,0,0.845
0.0,0.0,1,0,1.403,-0.593,0.0,0.129,1,0.508
-0.0199999999999999,0.0,4,0,0.717,-1.84,0.001,-0.118,0,0.43
0.0,0.0,10,0,0.75,0.639,0.0,1.184,0,0.78
0.0,0.0,7,0,1.102,0.664,0.0,-0.136,0,0.775
0.015,0.0,2,0,-2.28,-1.212,0.0,-1.48,1,0.086
0.0,0.0,18,0,-0.642,0.474,0.0,0.247,1,0.113
0.0,0.0,2,0,1.566,-1.972,-0.002,-0.737,0,0.789
0.0,0.049,2,0,0.993,-0.968,0.026,-0.971,1,0.12
0.0,0.0,6,0,2.051,0.76,0.0,2.029,0,0.964
0.0,0.0,13,0,1.383,-0.669,0.0,0.738,0,0.635
0.9,1.369,1,0,-1.394,-1.652,0.006,0.22,0,0.222
0.0,0.0,0,0,1.134,-0.205,0.0,-1.297,1,0.772
0.0,0.0,28,0,2.203,2.442,0.0,2.827,0,0.966
0.0,0.0,24,0,2.45,2.163,0.0,3.418,0,0.874
0.0,0.0,4,0,1.39,-2.37,0.0,-1.229,0,0.213
0.0,0.1529999999999999,6,0,0.938,-0.636,0.0,0.323,1,0.446
0.0,0.0,8,0,0.754,1.399,0.106,0.712,0,0.668
0.0,0.0,3,0,0.254,-1.215,-0.007,1.127,0,0.765
0.0,0.0,9,0,1.255,-0.348,0.0,-0.106,0,0.817
0.0,0.0,2,0,1.556,-2.013,0.0,-1.655,0,0.733
0.0,0.0,13,0,1.49,1.028,-0.001,0.729,0,0.847
0.0,0.0,7,0,1.692,-1.081,0.0,0.588,0,0.662
0.0,0.0,1,0,1.582,-0.081,0.023,1.531,0,0.574
0.0,0.0,0,0,1.46,0.849,-0.1149999999999999,-0.297,1,0.441
0.0,0.0,0,0,-1.865,-1.569,0.0,0.755,1,0.223
0.0,0.0,23,0,1.309,2.483,0.0,1.702,0,0.913
0.0,0.0,44,0,1.358,2.756,-0.001,1.399,0,0.935
0.0,0.0,1,0,1.853,2.856,0.003,2.793,0,0.919
